"","tm1","tm2","tm3","tm4"
"5934",26.7098918950723,20.2817314584456,14.3756917403169,11.7892807292814
"5935",0.311793573198623,0.365984527054232,0.566873625346608,0
"5936",2.18502988655629,2.34163424791888,1.69386768700029,2.56498167974561
"5937",12.4759088546015,6.74293472809491,9.73924065443237,7.33122011728033
"5938",0.591423683111169,0.371901136036633,0.52439309007137,0
"5939",33.0532895411544,56.7027891830972,39.0755167274282,46.5506567957562
"5940",8.47719057837922,7.44194745613713,5.49031142039095,6.01665161872569
"5941",0,0,0,0
"5942",2.77281818958861,3.7063194962,3.37207584032125,1.87678608100971
"5943",50.6720519396799,49.3053550485864,38.3895239488707,33.1812169918516
"5944",0,7.09115233862368,0,0.15236794214383
"5945",6.27334524554001,3.79092222389374,8.98848475974553,7.62477387418665
"5946",6.7918455048303,9.93519568037341,10.1364127036102,11.0490185966344
"5947",18.3002804027111,16.8736614583405,25.7551795563994,25.0344323163677
"5948",1.48887473713451,1.8724789756263,0,0.824912951885665
"5949",92.0082048270925,81.558575428956,127.343043123501,118.744255345485
"5950",4.88787769241914,5.39302776991976,6.48153213502851,5.59074344700783
"5951",21.5582984897334,20.4353809391914,14.1746331145782,8.52231497694866
"5952",0.161843896650399,0.363332882977292,0.199137448131493,0.293312488404771
"5953",13.760913906109,8.64438380737569,12.3615151503275,9.99244956549841
"5954",16.0394574740347,16.3174590732371,13.8070950948325,19.5011051593001
"5955",19.3985489501256,9.17889193852014,5.44433248729439,7.52497379180845
"5956",4.13974344204769,9.17499054957677,1.7604060960552,3.89680057346491
"5957",9.8090258128287,10.5965591458166,11.3746125030756,6.5875191443441
"5958",3.39416174201998,4.85016637519966,3.72703119193402,3.46267031946292
"5959",32.0425435654116,25.4938982946493,33.8932834139576,22.083614894228
"5960",0,0,0,0
"5961",28.8045098452179,19.6546215213459,30.5804053896827,23.2846355248314
"5962",0,0,0,0
"5963",0,0,0,0
"5964",8.51276401902293,26.9642116663198,15.1176324382886,37.7288140342982
"5965",10.212193992377,16.2280260172068,12.4602492968956,14.3067833850134
"5966",43.1272870448336,40.3628649836953,47.0309635373772,51.786499567134
"5967",0,0,0,0
"5968",6.27947186607829,4.18012989436855,8.24422096677337,1.05054245266275
"5969",33.7788375175694,32.4094157392271,35.5078801714593,39.7081442928403
"5970",43.3281280668001,36.6409065186801,43.6241542655759,36.0678779653933
"5971",32.3065588681869,34.4227201560022,28.6071457708648,29.2197232949377
"5972",0.207862382132416,0,0,3.4038074832858
"5973",33.3664581077124,39.5058064250129,38.3131304239417,39.0846840390164
"5974",16.2605271479501,24.8632826747805,11.5975553608117,17.348911754639
"5975",17.1832902562797,14.8136594283856,22.3361239964158,8.70146273922686
"5976",0,0,0,0
"5977",6.27502043280459,2.4448985574129,1.74716639870243,3.62438531742975
"5978",3.08891343712246,3.2879418562581,3.52959049744114,0
"5979",5.75066941033735,4.51428664192334,2.93371159154343,1.52713826317777
"5980",9.35478922296091,6.2764905505836,7.47663677025165,3.07231359245606
"5981",5.14379819691762,1.61727070423832,0.868066340437961,1.46376250842556
"5982",50.1987652849784,30.6642750167582,33.9537754216227,49.2336439546696
"5983",55.1829295044046,57.9790674484902,49.9740134851068,56.1686308181795
"5984",9.07505502556156,5.87541687650686,7.30142568467731,3.79888211823186
"5985",11.0899898277419,14.2361901546903,14.7734449286,9.9578777763341
"5986",0.104194308005616,0,0,0
"5987",0,8.77680906184093,11.0502112095301,2.53366120936311
"5988",75.8534562280884,88.233376395787,86.5037770268113,99.0853962826246
"5989",0,3.45071125508276,2.58025236364663,0
"5990",0,0,0,0
"5991",7.97775288959559,7.27056149765833,7.53539682579728,4.53717251227413
"5992",4.45367747455889,2.40049478614453,1.53319343347118,5.9118761551806
"5993",0,0,0,0
"5994",0,0,0,0
"5995",8.11194494181871,9.39679796407259,8.22813809296203,10.9041271306664
"5996",16.48537656112,10.4662068645899,8.9775722735143,4.96262567453767
"5997",0,3.45071125508276,0,0
"5998",7.88495906706951,4.81494593732478,9.04374167324649,6.40570159576522
"5999",7.54128290829316,4.44889983273331,7.60786855718984,5.57405466059885
"6000",7.31289680261638,4.56697509287324,6.40526782255457,4.49003252292198
"6001",21.0794568501645,20.8082783307384,17.3938288769228,21.3339664596905
"6002",2.75119907507802,5.06415192299983,6.62497228503864,7.87489294802049
"6003",0,0,0,0
"6004",0,3.48948329165672,0.753781589379914,3.24536379626287
"6005",1.49002132766497,0.851441778569625,0.834567877387875,0.676498542876259
"6006",0,0,0,0
"6007",0,0,0,0
"6008",4.01329518696258,0,2.58025236364663,0
"6009",36.9228099682315,35.6226442065656,56.0648800221666,38.9331991869806
"6010",11.0838812911462,18.5370525349263,13.6800575011631,13.9892086895018
"6011",34.0551945126591,27.2320167630395,28.203400167346,22.0984033821991
"6012",0.317988147500583,0.674145576324115,0.299035869959046,0.587272465746417
"6013",27.3469806850501,34.0272123100545,32.3129617195747,24.7661188411918
"6014",27.6976155610781,26.6628897608694,18.4712565509383,23.6528354378145
"6015",10.3938237248653,19.6515081645391,23.0036058182733,19.3889497631771
"6016",11.2979318288442,11.4234330111073,6.72046122165478,7.81626203149928
"6017",10.0290015544716,13.2078948039375,17.4834341191918,15.0417932716787
"6018",100.951154280417,88.0773006937587,147.168784204577,101.47004160425
"6019",9.8429705639549,11.2946187776497,9.56322608787679,14.1193014530588
"6020",0.386756708882548,1.08293597898874,1.54403399420343,0.943384492847968
"6021",79.2894595284905,47.2220914756092,62.9087001245194,48.1906835067136
"6022",11.4820497794693,11.3944307132645,9.06493352389636,16.4873730896679
